GEOID,NAME,total_popE,total_popM,total_hhsE,total_hhsM,no_vehE,no_vehM,hh_1vehicleE,hh_1vehicleM,hh_2vehicleE,hh_2vehicleM,hh_3vehicleE,hh_3vehicleM,hh_4vehicle_plusE,hh_4vehicle_plusM,inc_lt_10kE,inc_lt_10kM,inc_btw_10k_15kE,inc_btw_10k_15kM,inc_btw_15k_20kE,inc_btw_15k_20kM,inc_btw_20k_25kE,inc_btw_20k_25kM,inc_btw_25k_30kE,inc_btw_25k_30kM,inc_btw_30k_35kE,inc_btw_30k_35kM,inc_btw_35k_40kE,inc_btw_35k_40kM,inc_btw_40k_45kE,inc_btw_40k_45kM,inc_btw_45k_50kE,inc_btw_45k_50kM,inc_btw_50k_60kE,inc_btw_50k_60kM,inc_btw_60k_75kE,inc_btw_60k_75kM,inc_btw_75k_100kE,inc_btw_75k_100kM,inc_btw_100k_125kE,inc_btw_100k_125kM,inc_btw_125k_150kE,inc_btw_125k_150kM,inc_btw_150k_200kE,inc_btw_150k_200kM,inc_gt_200kE,inc_gt_200kM,hh_1personE,hh_1personM,hh_2personE,hh_2personM,hh_3personE,hh_3personM,hh_4person_plusE,hh_4person_plusM,geometry,area,pop_den,pop_den1
12003040202,"Census Tract 402.02, Baker County, Florida",5527,639,1859,262,23,20,510,169,617,176,430,143,279,153,89,69,61,51,55,34,51,51,79,60,120,83,159,104,59,41,90,69,52,46,199,130,231,102,213,134,122,72,172,112,107,73,320,144,707,179,327,154,505,140,"list(list(c(-82.269067, -82.265947, -82.260061, -82.258637, -82.2531, -82.25277, -82.253696, -82.25201, -82.249654, -82.246645, -82.243627, -82.242539, -82.224213, -82.219699, -82.218185, -82.213154, -82.205697, -82.203776, -82.198028, -82.19875, -82.194654, -82.19286, -82.18896, -82.186493, -82.184203, -82.181229, -82.17899, -82.177119, -82.1719762720444, -82.171508, -82.170054, -82.165192, -82.161757, -82.158109, -82.143282, -82.116385, -82.104834, -82.1025, -82.101416, -82.101798, -82.1001294221264, 
-82.101621, -82.104586, -82.106039, -82.105843, -82.107796, -82.108774, -82.110112, -82.110719, -82.111822, -82.116508, -82.118493, -82.119356, -82.122964, -82.122278, -82.123546, -82.126357, -82.129064, -82.13369, -82.134704, -82.136544, -82.136482, -82.137985, -82.141632, -82.14195, -82.144697, -82.145098, -82.144101, -82.145049, -82.146882, -82.148481, -82.147644, -82.149001, -82.147703, -82.149637, -82.150474, -82.150259, -82.151718, -82.150077, -82.151453, -82.151308, -82.1529, -82.151854, -82.152268, 
-82.151052, -82.150298, -82.150641, -82.150079, -82.148673, -82.14942, -82.149554, -82.148186, -82.149143, -82.148681, -82.146102, -82.144652, -82.144875, -82.146547, -82.146371, -82.147494, -82.147926, -82.1491, -82.154391, -82.157581, -82.158785, -82.159812, -82.168166, -82.171708, -82.173761, -82.175883, -82.181485, -82.184162, -82.185605, -82.187972, -82.192129, -82.200461, -82.202646, -82.204216, -82.20713, -82.2091, -82.208934, -82.210197, -82.210382, -82.211168, -82.224721, -82.233279, -82.233102, 
-82.233667, -82.234237, -82.234056, -82.225606, -82.19941, -82.191625, -82.191638, -82.21275, -82.236049, -82.250758, -82.250894, -82.250675, -82.250975, -82.268614, -82.269488, -82.269067, 30.294429, 30.299662, 30.304423, 30.306114, 30.313717, 30.317186, 30.325477, 30.334756, 30.33953, 30.347813, 30.353916, 30.355706, 30.353098, 30.355994, 30.361951, 30.356321, 30.346836, 30.344782, 30.340293, 30.343156, 30.348063, 30.348531, 30.350808, 30.352859, 30.355626, 30.358162, 30.358965, 30.360351, 30.360350808463, 
30.359869, 30.358929, 30.358035, 30.357851, 30.359913, 30.363393, 30.367335, 30.368319, 30.367823, 30.366556, 30.365336, 30.364267180957, 30.362175, 30.362754, 30.362456, 30.363496, 30.363225, 30.364545, 30.364374, 30.361695, 30.360188, 30.357133, 30.356747, 30.357522, 30.35653, 30.355167, 30.353923, 30.352368, 30.352154, 30.349451, 30.350133, 30.348649, 30.346179, 30.344947, 30.345125, 30.343123, 30.340274, 30.336903, 30.336328, 30.331711, 30.330677, 30.328593, 30.328224, 30.327185, 30.322812, 30.322284, 
30.320865, 30.319523, 30.31816, 30.315255, 30.312775, 30.310745, 30.308947, 30.307473, 30.304469, 30.299491, 30.299233, 30.297473, 30.292555, 30.289887, 30.289717, 30.287852, 30.286774, 30.286274, 30.284651, 30.282219, 30.279716, 30.278659, 30.277542, 30.275322, 30.27288, 30.268997, 30.265779, 30.261739, 30.257976, 30.257218, 30.255271, 30.249349, 30.248249, 30.245975, 30.244954, 30.244374, 30.241091, 30.237304, 30.235173, 30.232623, 30.229185, 30.229069, 30.227886, 30.227319, 30.225911, 30.224244, 
30.223466, 30.217018, 30.215393, 30.215614, 30.215307, 30.22799, 30.22977, 30.244923, 30.245535, 30.247537, 30.248122, 30.250631, 30.270136, 30.266571, 30.262457, 30.257777, 30.2686, 30.276467, 30.278786, 30.278099, 30.292016, 30.294429)))",128345098.866458,4.30635844205534e-05,43.063584420553376
12089050401,"Census Tract 504.01, Nassau County, Florida",3085,353,1077,157,82,57,245,82,396,134,264,105,90,51,32,31,32,34,51,38,32,48,45,31,14,14,67,52,41,44,53,37,57,36,240,139,204,71,75,51,25,22,80,50,29,37,191,77,430,136,117,65,339,112,"list(list(c(-81.99796, -81.997581, -81.99523, -81.99394, -81.98727, -81.98536, -81.97394, -81.97098, -81.95546, -81.95056, -81.94507, -81.94433, -81.94122, -81.93956, -81.93864, -81.93104, -81.92994, -81.92948, -81.929706, -81.929871, -81.9304, -81.93033, -81.9389, -81.939366, -81.93139, -81.93133, -81.92999, -81.92216, -81.92075, -81.9165, -81.91552, -81.9105, -81.90952, -81.90563, -81.90518, -81.90499, -81.904743, -81.904525, -81.897745, -81.895353, -81.88243, -81.88114, -81.86907, -81.86058, -81.86385, 
-81.86586, -81.87075, -81.87658, -81.87996, -81.88358, -81.88496, -81.88556, -81.89065, -81.89661, -81.89738, -81.89946, -81.90273, -81.90522, -81.9099, -81.91513, -81.919361, -81.924006, -81.928268, -81.931842, -81.932395, -81.934722, -81.935498, -81.936121, -81.93511, -81.936465, -81.936064, -81.936929, -81.937247, -81.938187, -81.93919, -81.94558, -81.94764, -81.94978, -81.9525, -81.95396, -81.95605, -81.95833, -81.96265, -81.96425, -81.966525, -81.968875, -81.972888, -81.974675, -81.977231, -81.980239, 
-81.984773, -81.986306, -81.989556, -81.992904, -81.994665, -81.996183, -81.998528, -81.99796, 30.60552, 30.606767, 30.61121, 30.61254, 30.61778, 30.61888, 30.62471, 30.62647, 30.63736, 30.64181, 30.6462, 30.6471, 30.6525, 30.65363, 30.65382, 30.65411, 30.65461, 30.65543, 30.66452, 30.66912, 30.68347, 30.68409, 30.6838, 30.693991, 30.69418, 30.69327, 30.69333, 30.69738, 30.69764, 30.69171, 30.69299, 30.69668, 30.69729, 30.69763, 30.68296, 30.68056, 30.676178, 30.675841, 30.671423, 30.669851, 30.66138, 
30.65999, 30.6439, 30.63723, 30.63452, 30.63152, 30.61973, 30.61785, 30.61484, 30.61221, 30.61179, 30.61023, 30.60745, 30.6077, 30.60709, 30.60253, 30.60084, 30.59921, 30.5976, 30.59704, 30.599071, 30.60089, 30.597905, 30.60137, 30.60269, 30.605, 30.609747, 30.61137, 30.611975, 30.613707, 30.615511, 30.616667, 30.618597, 30.619578, 30.6189, 30.61599, 30.61437, 30.61336, 30.61286, 30.6119, 30.60967, 30.60797, 30.6027, 30.6013, 30.60307, 30.60285, 30.605737, 30.606408, 30.606132, 30.60634, 30.607158, 
30.607988, 30.608107, 30.603683, 30.60261, 30.60064, 30.599856, 30.60552)))",65161970.6101163,4.73435651364579e-05,47.34356513645792
12031012900,"Census Tract 129, Duval County, Florida",2941,440,1092,173,39,44,428,165,516,171,85,50,24,23,70,62,137,145,79,52,42,38,27,25,56,39,28,29,28,27,118,98,113,52,119,52,191,102,32,32,7,9,28,29,17,16,251,77,320,112,231,146,290,63,"list(list(c(-81.752185, -81.747572, -81.747403, -81.747377, -81.747352, -81.74088, -81.740053, -81.740974, -81.742946, -81.743063, -81.747271, -81.747269, -81.75152, -81.751916, -81.75202, -81.752185, 30.270174, 30.270254, 30.263884, 30.263002, 30.262191, 30.262242, 30.261944, 30.26005, 30.254284, 30.248419, 30.248403, 30.252474, 30.252664, 30.253173, 30.26186, 30.270174)))",1628290.03437251,0.00180618927704324,1806.1892770432398
12031014335,"Census Tract 143.35, Duval County, Florida",8931,1058,3064,317,47,57,535,147,1338,317,815,303,329,111,62,58,65,76,40,56,100,95,0,20,14,28,130,101,160,72,100,63,159,76,219,112,473,273,831,328,157,94,366,133,188,96,441,140,1309,313,422,165,892,265,"list(list(c(-81.490149, -81.479469, -81.479264, -81.477823, -81.472931, -81.462817, -81.461204, -81.460546, -81.462019, -81.463, -81.464934, -81.468544, -81.472432, -81.47379, -81.475434, -81.477388, -81.481717, -81.483173, -81.48636, -81.489797, -81.489834, -81.490025, -81.490149, 30.359629, 30.359169, 30.359329, 30.359047, 30.358838, 30.358177, 30.355165, 30.35234, 30.339813, 30.339068, 30.338055, 30.332765, 30.334015, 30.336156, 30.339081, 30.340748, 30.344446, 30.344616, 30.343895, 30.344077, 
30.34605, 30.354108, 30.359629)))",5890732.15034914,0.00151611035301795,1516.1103530179462
12019030701,"Census Tract 307.01, Clay County, Florida",7782,1031,3136,440,79,62,518,168,1703,401,698,222,138,75,33,37,20,36,44,55,97,85,85,62,87,54,77,58,13,20,141,110,67,53,376,139,523,184,352,156,342,179,367,151,512,292,508,166,1486,339,481,195,661,149,"list(list(c(-81.70808, -81.70741, -81.707407, -81.70684, -81.70577, -81.70556, -81.705386, -81.704705, -81.704384, -81.701876, -81.701069, -81.699799, -81.692116, -81.691815, -81.680215, -81.679973, -81.68145, -81.681736, -81.681603, -81.680237, -81.680073, -81.68056, -81.681743, -81.684893, -81.687821, -81.68932, -81.689756, -81.690458, -81.698404, -81.708953, -81.70808, 30.05571, 30.069141, 30.069155, 30.07983, 30.10233, 30.10577, 30.107676, 30.120791, 30.123974, 30.138461, 30.146715, 30.146314, 
30.14474, 30.142339, 30.12124, 30.119118, 30.108984, 30.106177, 30.099323, 30.089877, 30.086621, 30.082654, 30.078913, 30.072279, 30.067542, 30.06296, 30.058823, 30.042834, 30.04252, 30.041494, 30.05571)))",23159360.2006636,0.000336019645299918,336.0196452999176
12019031109,"Census Tract 311.09, Clay County, Florida",3218,480,1087,144,66,68,262,127,438,144,288,97,33,46,35,37,76,82,32,33,63,58,3,5,82,80,90,84,112,86,111,83,30,48,148,86,114,77,139,83,0,14,52,42,0,14,242,112,297,108,140,92,408,130,"list(list(c(-82.03107, -82.029871, -82.028689, -82.02578, -82.01559, -82.01173, -82.00446, -81.98058, -81.98022, -81.97938, -81.98117, -81.97986, -81.97608, -81.97603, -81.97782, -81.97925, -81.9811, -81.97961, -81.97586, -81.97565, -81.99421, -81.99968, -82.00583, -82.00657, -82.01127, -82.01668, -82.01798, -82.022138, -82.022947, -82.03131, -82.03107, 29.78625, 29.787738, 29.789191, 29.79267, 29.80371, 29.80704, 29.81304, 29.8327, 29.81666, 29.81543, 29.81093, 29.80784, 29.8049, 29.80053, 29.80061, 
29.7998, 29.79608, 29.79413, 29.79322, 29.77666, 29.77653, 29.77495, 29.77476, 29.77456, 29.77125, 29.77676, 29.777584, 29.780127, 29.780623, 29.78573, 29.78625)))",19813097.0035362,0.00016241781885112,162.41781885111968
12019980000,"Census Tract 9800, Clay County, Florida",341,83,127,32,8,9,31,19,27,18,48,20,13,14,12,10,8,8,0,14,0,14,10,10,0,14,0,14,3,6,8,9,7,8,16,6,10,12,20,16,16,14,13,14,4,6,27,16,53,24,12,10,35,18,"list(list(c(-82.049201, -82.043871, -82.03455, -82.03178, -82.03147, -81.990375, -81.9854, -81.98055, -81.97848, -81.932396, -81.9317, -81.93164, -81.931614, -81.93154, -81.93229, -81.9315, -81.931538, -81.931419, -81.931573, -81.931429, -81.94405, -81.94825, -81.948666, -81.93636, -81.93287, -81.92757, -81.92493, -81.89779, -81.89728, -81.89756, -81.898493, -81.89976, -81.90115, -81.90276, -81.92645, -81.98058, -82.00446, -82.01702, -82.029267, -82.030201, -82.038939, -82.038965, -82.047415, -82.047987, 
-82.048326, -82.04824, -82.04832, -82.04845, -82.04777, -82.047737, -82.049201, 30.055904, 30.055251, 30.05514, 30.05566, 30.05548, 30.054797, 30.0547, 30.05461, 30.05474, 30.05513, 30.0551, 30.045601, 30.040365, 30.03651, 30.03498, 30.03412, 30.027234, 30.025134, 30.016267, 30.01205, 30.00219, 29.99894, 29.981882, 29.98201, 29.98128, 29.97878, 29.97835, 29.97856, 29.91479, 29.90603, 29.902679, 29.9003, 29.89848, 29.89688, 29.87736, 29.8327, 29.81304, 29.81286, 29.813032, 29.85061, 29.85089, 29.86481, 
29.864887, 29.91024, 29.93853, 29.95656, 29.9573, 29.97376, 29.978, 29.993716, 30.055904)))",298676484.670084,1.14170354046006e-06,1.1417035404600626
12031014413,"Census Tract 144.13, Duval County, Florida",5977,714,2142,270,92,113,600,216,983,227,303,179,164,129,126,122,0,20,13,22,0,20,36,41,18,28,45,45,171,135,115,141,121,96,216,143,369,202,229,101,129,108,245,137,309,126,347,153,916,231,516,182,363,128,"list(list(c(-81.55911, -81.558496, -81.558127, -81.551993, -81.551744, -81.5518, -81.54079, -81.539602, -81.53159, -81.530851, -81.535442, -81.538436, -81.520429, -81.513481, -81.513525, -81.512978, -81.513114, -81.514339, -81.516061, -81.516803, -81.534615, -81.535822, -81.537941, -81.542917, -81.544377, -81.552519, -81.555398, -81.555849, -81.558373, -81.559134, -81.55911, 30.180028, 30.183222, 30.184727, 30.178628, 30.190558, 30.202115, 30.202102, 30.199658, 30.198323, 30.194891, 30.191725, 30.19122, 
30.191528, 30.19173, 30.187194, 30.181282, 30.180371, 30.17813, 30.176528, 30.176073, 30.169059, 30.168567, 30.166069, 30.162147, 30.161844, 30.161823, 30.166211, 30.167228, 30.173338, 30.176511, 30.180028)))",12302112.5517621,0.000485851513295077,485.85151329507727
12019030801,"Census Tract 308.01, Clay County, Florida",5553,905,2065,318,218,286,525,160,735,215,331,143,256,148,101,72,0,20,26,48,160,97,74,53,46,50,63,62,41,46,48,43,107,73,202,95,231,119,137,61,500,320,218,132,111,71,391,124,1029,337,192,90,453,146,"list(list(c(-81.752084, -81.749806, -81.748155, -81.747359, -81.747219, -81.747432, -81.746535, -81.731391, -81.731319, -81.73239, -81.73139, -81.73222, -81.73162, -81.732196, -81.72985, -81.722963, -81.714083, -81.713948, -81.712884, -81.711586, -81.711415, -81.709795, -81.709353, -81.715156, -81.716616, -81.721557, -81.735395, -81.745455, -81.746351, -81.747393, -81.75, -81.752007, -81.752084, 30.150859, 30.152397, 30.154417, 30.156382, 30.158621, 30.164482, 30.164587, 30.165059, 30.163189, 30.16138, 
30.15891, 30.15721, 30.15559, 30.152948, 30.15463, 30.158087, 30.162826, 30.162566, 30.159727, 30.158506, 30.158302, 30.157117, 30.151645, 30.149687, 30.149194, 30.144003, 30.134658, 30.140375, 30.141447, 30.142316, 30.147611, 30.149771, 30.150859)))",7994432.64803343,0.000694608391174075,694.6083911740753
12109021211,"Census Tract 212.11, St. Johns County, Florida",4184,1505,1743,427,54,54,657,174,723,447,224,116,85,54,17,26,36,43,16,30,80,59,121,79,108,68,115,88,80,60,35,40,68,51,451,411,183,137,162,110,100,62,70,50,101,67,533,171,609,203,172,98,429,428,"list(list(c(-81.323019, -81.322529, -81.322419, -81.319428, -81.315637, -81.317191, -81.314438, -81.312986, -81.312252, -81.308073, -81.307048, -81.306461, -81.305656, -81.304338, -81.303306, -81.302988, -81.302575, -81.302112, -81.301269, -81.296354, -81.2928, -81.290917, -81.28784, -81.285249, -81.282744, -81.279903, -81.277782, -81.275295, -81.273492, -81.273572, -81.275681, -81.275492, -81.270988, -81.26615, -81.26068, -81.25792, -81.264398, -81.27162, -81.272811, -81.275956, -81.290936, -81.29805, 
-81.295246, -81.298077, -81.300467, -81.303053, -81.302194, -81.302715, -81.303329, -81.302224, -81.302168, -81.305249, -81.305655, -81.304246, -81.302458, -81.300142, -81.298273, -81.296997, -81.296783, -81.297039, -81.301824, -81.302, -81.302173, -81.304681, -81.306222, -81.311053, -81.313423, -81.318587, -81.322368, -81.32269, -81.323019, 29.817605, 29.821313, 29.821853, 29.821597, 29.82331, 29.82547, 29.828212, 29.828726, 29.830203, 29.830235, 29.830482, 29.830773, 29.831332, 29.831843, 29.832313, 
29.832399, 29.832513, 29.831023, 29.829564, 29.82376, 29.815291, 29.812286, 29.808865, 29.808314, 29.807892, 29.806515, 29.804335, 29.799672, 29.795264, 29.794045, 29.786187, 29.78447, 29.779717, 29.7757, 29.771714, 29.768812, 29.762789, 29.758166, 29.75757, 29.757008, 29.756799, 29.75669, 29.758408, 29.765058, 29.771133, 29.775468, 29.778724, 29.780475, 29.781054, 29.783904, 29.787407, 29.793553, 29.793744, 29.793855, 29.7945, 29.795417, 29.796389, 29.798115, 29.801876, 29.803211, 29.809394, 29.811458, 
29.815339, 29.817917, 29.818374, 29.817821, 29.817516, 29.814397, 29.813, 29.814891, 29.817605)))",20492331.0088466,0.000204173941861166,204.17394186116562
12109021408,"Census Tract 214.08, St. Johns County, Florida",5962,625,2803,287,93,62,1110,240,1307,218,241,112,52,52,80,50,38,36,69,55,100,92,124,87,91,58,25,21,238,115,99,59,203,120,184,76,450,179,211,84,192,87,454,154,245,107,747,148,1470,241,258,126,328,102,"list(list(c(-81.308831, -81.308449, -81.307035, -81.306907, -81.305037, -81.303259, -81.300941, -81.300799, -81.30065, -81.300023, -81.299648, -81.299249, -81.298925, -81.298356, -81.290918, -81.290056, -81.284375, -81.284754, -81.284786, -81.285721, -81.286032, -81.286608, -81.28695, -81.286023, -81.280385, -81.282283, -81.284433, -81.285023, -81.29345, -81.297178, -81.299606, -81.293284, -81.292378, -81.2855074834922, -81.281801, -81.277367, -81.275113, -81.275088, -81.272909, -81.2720110172777, 
-81.2705720813718, -81.270535, -81.269995, -81.2669032269048, -81.269241, -81.270818, -81.277384, -81.278727, -81.280317, -81.281566, -81.281444, -81.281317, -81.278567, -81.277623, -81.276945, -81.276344, -81.273531, -81.271763, -81.27058, -81.269816, -81.268667, -81.27537, -81.275651, -81.276149, -81.27597, -81.277936, -81.277575, -81.280749, -81.283736, -81.284513, -81.285249, -81.28784, -81.290917, -81.2928, -81.296354, -81.301269, -81.302112, -81.302575, -81.301827, -81.302197, -81.30466, -81.307508, 
-81.308905, -81.308831, 29.858748, 29.861777, 29.867043, 29.86864, 29.86942, 29.870419, 29.871385, 29.870906, 29.870736, 29.870656, 29.870542, 29.870613, 29.870831, 29.870983, 29.871026, 29.871991, 29.872185, 29.873548, 29.87366, 29.877134, 29.878313, 29.880523, 29.881002, 29.880742, 29.881356, 29.883349, 29.884663, 29.88616, 29.89606, 29.902771, 29.908405, 29.909733, 29.909233, 29.9118481396233, 29.908266, 29.90398, 29.898838, 29.893764, 29.883717, 29.8809504264401, 29.8765172431142, 29.876403, 
29.87273, 29.8615345842622, 29.862045, 29.862339, 29.861118, 29.860815, 29.860685, 29.860758, 29.859226, 29.858042, 29.851833, 29.84834, 29.844587, 29.840814, 29.831554, 29.825809, 29.821924, 29.819458, 29.815669, 29.815537, 29.813896, 29.814224, 29.814302, 29.814459, 29.816223, 29.817202, 29.812632, 29.80952, 29.808314, 29.808865, 29.812286, 29.815291, 29.82376, 29.829564, 29.831023, 29.832513, 29.838523, 29.84226, 29.849085, 29.853476, 29.857516, 29.858748)))",24185477.7242276,0.00024651156648552,246.51156648552026
12031014702,"Census Tract 147.02, Duval County, Florida",2792,870,999,190,73,74,452,194,346,102,92,40,36,29,21,32,133,85,116,172,0,14,4,7,26,29,45,44,102,83,20,21,16,24,173,84,129,67,80,43,71,48,56,44,7,16,296,107,304,102,87,49,312,184,"list(list(c(-81.59771, -81.595077, -81.594115, -81.589809, -81.588053, -81.585039, -81.580991, -81.579315, -81.575514, -81.582515, -81.581462, -81.580844, -81.580875, -81.58011, -81.587909, -81.589605, -81.59671, -81.596799, -81.596884, -81.597548, -81.597067, -81.59771, 30.380818, 30.380848, 30.381102, 30.387184, 30.388537, 30.389511, 30.389922, 30.387639, 30.384339, 30.375539, 30.374486, 30.373862, 30.37062, 30.366553, 30.366447, 30.366412, 30.366305, 30.37001, 30.374316, 30.375546, 30.379373, 
30.380818)))",3739022.35460413,0.000746719258461241,746.7192584612407
12031017400,"Census Tract 174, Duval County, Florida",3128,655,1021,221,293,118,367,158,263,153,44,47,54,42,160,76,111,88,59,48,71,57,95,62,50,41,22,34,59,60,28,33,85,68,151,119,30,36,0,14,0,14,100,133,0,14,322,119,396,211,89,54,214,88,"list(list(c(-81.646972, -81.64585, -81.645762, -81.645255, -81.64505, -81.645562, -81.645559, -81.64312, -81.641046, -81.628134, -81.613316, -81.613216, -81.616299, -81.617916, -81.618368, -81.620727, -81.621741, -81.626924, -81.629816, -81.642116, -81.647617, -81.64613, -81.647695, -81.646972, 30.329324, 30.332762, 30.334373, 30.335865, 30.338338, 30.342411, 30.345072, 30.345068, 30.345242, 30.345285, 30.345639, 30.343939, 30.334493, 30.329539, 30.327292, 30.321083, 30.318704, 30.314924, 30.314139, 
30.318339, 30.320039, 30.323581, 30.326061, 30.329324)))",8797092.02603407,0.000355572044801056,355.57204480105594
12031002902,"Census Tract 29.02, Duval County, Florida",4227,907,1705,419,459,226,797,362,373,170,76,65,0,14,312,158,186,95,262,241,296,319,116,83,98,92,65,73,16,20,98,73,109,72,34,42,101,69,12,19,0,14,0,14,0,14,718,309,586,352,174,91,227,101,"list(list(c(-81.688489, -81.688484, -81.686304, -81.68633, -81.675858, -81.675767, -81.675729, -81.675645, -81.675624, -81.672741, -81.673737, -81.675533, -81.68217, -81.688551, -81.688489, 30.349873, 30.351318, 30.351331, 30.353392, 30.353452, 30.349808, 30.34819, 30.344918, 30.344123, 30.34413, 30.340035, 30.340764, 30.343377, 30.345859, 30.349873)))",1421924.22290132,0.00297273225388562,2972.7322538856206
12109020811,"Census Tract 208.11, St. Johns County, Florida",3295,898,870,148,0,14,164,79,479,141,155,63,72,62,0,14,0,14,9,14,42,42,0,14,14,23,0,14,0,14,0,14,65,51,71,47,76,91,117,65,58,50,182,94,236,104,68,54,189,63,227,87,386,149,"list(list(c(-81.539365, -81.534907, -81.529891, -81.524226, -81.522839, -81.520589, -81.518291, -81.516888, -81.514381, -81.504264, -81.502458, -81.499895, -81.498002, -81.497868, -81.498758, -81.498844, -81.49831, -81.5005, -81.502071, -81.509064, -81.510193, -81.511452, -81.530395, -81.531998, -81.53187, -81.531571, -81.532149, -81.531759, -81.5322, -81.532413, -81.536749, -81.538479, -81.539871, -81.539365, 30.10355, 30.101401, 30.100455, 30.098972, 30.099233, 30.100802, 30.103404, 30.104006, 
30.104157, 30.104348, 30.102506, 30.098745, 30.091684, 30.088083, 30.076166, 30.073105, 30.064928, 30.064885, 30.064437, 30.060658, 30.060216, 30.059949, 30.059721, 30.067717, 30.068402, 30.07016, 30.073848, 30.077032, 30.084849, 30.086881, 30.091885, 30.098374, 30.102251, 30.10355)))",15426846.8934924,0.000213588688780593,213.5886887805925
12031013522,"Census Tract 135.22, Duval County, Florida",4208,1097,1628,480,57,52,500,171,770,446,255,106,46,39,85,58,52,53,37,36,44,57,24,27,77,53,44,38,54,53,5,10,193,169,221,76,499,457,100,64,68,54,103,65,22,24,469,117,626,484,285,178,248,68,"list(list(c(-81.739448, -81.739436, -81.739329, -81.737461, -81.737207, -81.736873, -81.736961, -81.739328, -81.730723, -81.72226, -81.710326, -81.709218, -81.707948, -81.711561, -81.712841, -81.715317, -81.718049, -81.720958, -81.724041, -81.725903, -81.728158, -81.728409, -81.731249, -81.73074, -81.730827, -81.733976, -81.739439, -81.739448, 30.199621, 30.206581, 30.207165, 30.21183, 30.213121, 30.218993, 30.220764, 30.233818, 30.233804, 30.233805, 30.233912, 30.233739, 30.230718, 30.224489, 30.220365, 
30.217763, 30.215798, 30.214482, 30.212045, 30.211267, 30.208751, 30.208423, 30.204176, 30.201405, 30.199024, 30.194739, 30.196821, 30.199621)))",7297386.65257113,0.000576644790846785,576.6447908467849
12089050204,"Census Tract 502.04, Nassau County, Florida",3373,515,1412,243,58,53,438,159,659,244,215,103,42,47,21,33,53,48,65,75,0,14,80,66,51,55,91,65,62,57,0,14,30,35,157,78,165,62,52,53,245,223,180,117,160,133,433,134,670,232,86,85,223,70,"list(list(c(-81.487306, -81.484952, -81.484435, -81.483613, -81.48443, -81.485136, -81.485095, -81.483886, -81.482544, -81.476924, -81.476287, -81.474574, -81.474115, -81.470608, -81.46825, -81.46371, -81.462114, -81.46074, -81.45991, -81.45334, -81.4537, -81.4541, -81.454268, -81.454603, -81.4551, -81.45539, -81.45562, -81.45595, -81.44901, -81.448752, -81.44864, -81.45248, -81.45294, -81.4556, -81.45503, -81.45529, -81.4553, -81.4553, -81.45529, -81.45846, -81.459938, -81.462354, -81.46334, -81.46436, 
-81.46714, -81.46785, -81.46888, -81.46923, -81.46927, -81.46925, -81.46861, -81.46862, -81.469487, -81.46972, -81.46985, -81.47025, -81.470381, -81.47043, -81.47996, -81.484009, -81.484084, -81.485924, -81.489244, -81.487306, 30.643145, 30.644676, 30.647026, 30.654675, 30.658411, 30.659548, 30.66183, 30.664382, 30.665462, 30.664082, 30.664393, 30.661159, 30.660911, 30.662731, 30.6619, 30.66234, 30.658315, 30.65818, 30.65808, 30.65733, 30.65481, 30.65232, 30.651307, 30.649098, 30.64578, 30.64373, 
30.64201, 30.63946, 30.63991, 30.636439, 30.63592, 30.63557, 30.63543, 30.63526, 30.62905, 30.62334, 30.621469, 30.62012, 30.61868, 30.61848, 30.619182, 30.62095, 30.62155, 30.62178, 30.62176, 30.62191, 30.62263, 30.62332, 30.62366, 30.62411, 30.62578, 30.62644, 30.629245, 30.62989, 30.63017, 30.63084, 30.631249, 30.6314, 30.62945, 30.627723, 30.627882, 30.630837, 30.641231, 30.643145)))",12121892.5399074,0.000278256880177373,278.2568801773732
12031014427,"Census Tract 144.27, Duval County, Florida",2499,871,804,122,0,14,107,184,241,204,391,243,65,87,0,14,75,119,0,14,68,103,0,14,37,64,65,87,0,14,93,126,1,26,250,254,34,56,113,176,67,115,0,14,1,28,110,137,369,236,132,154,193,303,"list(list(c(-81.55922, -81.544199, -81.544091, -81.543209, -81.542973, -81.542648, -81.545308, -81.5452, -81.552683, -81.554989, -81.554454, -81.556679, -81.558921, -81.55909, -81.559246, -81.55922, 30.286602, 30.286695, 30.280544, 30.278146, 30.267725, 30.264866, 30.26478, 30.270779, 30.270268, 30.269884, 30.268146, 30.269302, 30.269699, 30.274159, 30.27795, 30.286602)))",2892697.45145013,0.000863899540806535,863.8995408065351
12031011903,"Census Tract 119.03, Duval County, Florida",5132,776,1771,192,10,16,466,122,790,179,331,105,174,101,25,24,33,30,53,57,126,88,17,26,88,69,54,38,103,55,59,37,104,59,275,101,294,158,217,89,153,63,95,69,75,45,367,109,710,125,253,92,441,156,"list(list(c(-81.854371, -81.848526, -81.832761, -81.819679, -81.81907, -81.814939, -81.802825, -81.790652, -81.783597, -81.783487, -81.783689, -81.79799, -81.798242, -81.814779, -81.819982, -81.820176, -81.839381, -81.841764, -81.844908, -81.848555, -81.848563, -81.850712, -81.852788, -81.854371, 30.308598, 30.30902, 30.310224, 30.31202, 30.312107, 30.312701, 30.314325, 30.314755, 30.314874, 30.306437, 30.300492, 30.302132, 30.302212, 30.30218, 30.3021, 30.302094, 30.301899, 30.302218, 30.30364, 
30.306089, 30.300676, 30.302377, 30.304935, 30.308598)))",7399885.9801728,0.000693524199393159,693.5241993931586
